OriginCode,DestCode,Migrants,,,
MDA,GBR,609.30,,,
MDA,LUX,536.01,,,
MDA,POL,482.92,,,
MDA,AUT,448.27,,,
MDA,BEL,361.35,,,
MDA,SWE,265.42,,,
MDA,CHE,197.52,,,
MDA,DNK,190.24,,,
MDA,NLD,151.92,,,
MDA,NOR,151.26,,,
MDA,JPN,139.59,,,
MDA,GEO,124.12,,,
MDA,FIN,108.15,,,
MDA,NZL,85.32,,,
MDA,SVK,84.98,,,
MDA,ARG,59.60,,,
MDA,HUN,54.95,,,
MDA,MAC,17.94,,,
MDA,CHL,17.13,,,
MDA,COG,15.01,,,
MDA,ECU,13.21,,,
MDA,FSM,11.91,,,
MDA,DOM,9.03,,,
MDA,BOL,8.38,,,
MDA,URY,5.20,,,
MDA,PAN,4.42,,,
MDA,PER,3.60,,,
MDA,KHM,2.30,,,
MDA,MUS,1.97,,,
MDA,VEN,0.99,,,
MDG,FRA,54841.05,,,
MDG,COM,10400.81,,,
MDG,CAN,2363.16,,,
MDG,BEL,1608.08,,,
MDG,USA,1495.72,,,
MDG,ITA,1279.48,,,
MDG,MYT,1173.53,,,
MDG,CHE,1102.06,,,
MDG,GBR,1045.08,,,
MDG,DEU,984.25,,,
MDG,ESP,594.05,,,
MDG,NOR,551.23,,,
MDG,AUS,210.22,,,
MDG,NLD,161.17,,,
MDG,SWE,89.69,,,
MDG,GRC,58.22,,,
MDG,PRT,50.76,,,
MDG,MAC,46.64,,,
MDG,JPN,46.53,,,
MDG,DNK,34.83,,,
MDG,NZL,32.81,,,
MDG,CAF,28.30,,,
MDG,DOM,27.08,,,
MDG,IRL,26.96,,,
MDG,CZE,25.25,,,
MDG,HUN,25.07,,,
MDG,CHL,17.13,,,
MDG,SVK,14.48,,,
MDG,ECU,13.21,,,
MDG,POL,12.81,,,
MDG,CYP,8.78,,,
MDG,BOL,6.71,,,
MDG,FIN,5.15,,,
MDG,VEN,4.97,,,
MDG,FSM,4.47,,,
MDG,PER,2.16,,,
MDG,PAN,1.47,,,
MDG,BLZ,1.37,,,
MDG,TUR,1.12,,,
MDG,LUX,0.63,,,
MDV,NPL,624.78,,,
MDV,AUS,315.33,,,
MDV,GBR,264.91,,,
MDV,IND,207.15,,,
MDV,NZL,98.44,,,
MDV,DEU,81.04,,,
MDV,USA,49.45,,,
MDV,CHE,40.40,,,
MDV,JPN,34.39,,,
MDV,ITA,32.17,,,
MDV,SWE,14.54,,,
MDV,TUR,13.44,,,
MDV,CAN,12.60,,,
MDV,NOR,11.64,,,
MDV,PRT,11.28,,,
MDV,IRL,8.99,,,
MDV,NLD,8.68,,,
MDV,GRC,7.10,,,
MDV,PAN,4.42,,,
MDV,FRA,3.42,,,
MDV,ECU,3.30,,,
MDV,DNK,2.68,,,
MDV,BEL,2.67,,,
MDV,SVK,1.89,,,
MDV,FIN,1.72,,,
MDV,FSM,1.49,,,
MDV,CZE,1.01,,,
MDV,PER,0.72,,,
MEX,USA,11635994.85,,,
MEX,CAN,58118.59,,,
MEX,ESP,48482.52,,,
MEX,BOL,15720.73,,,
MEX,DEU,14208.23,,,
MEX,GTM,13661.81,,,
MEX,FRA,7245.03,,,
MEX,GBR,6687.70,,,
MEX,ITA,4571.79,,,
MEX,PAN,3388.50,,,
MEX,CHE,3213.03,,,
MEX,BLZ,3211.44,,,
MEX,ECU,3094.28,,,
MEX,CHL,2907.44,,,
MEX,VEN,2862.22,,,
MEX,AUS,2627.79,,,
MEX,DOM,2590.72,,,
MEX,NLD,2469.59,,,
MEX,COL,2293.59,,,
MEX,JPN,1898.65,,,
MEX,PRY,1668.21,,,
MEX,SLV,1645.42,,,
MEX,SWE,1609.50,,,
MEX,BEL,1533.41,,,
MEX,BRA,1265.72,,,
MEX,NIC,1131.03,,,
MEX,HND,969.37,,,
MEX,AUT,942.28,,,
MEX,GRC,763.76,,,
MEX,IRL,705.40,,,
MEX,DNK,702.02,,,
MEX,NOR,685.04,,,
MEX,PER,520.26,,,
MEX,NZL,420.03,,,
MEX,CUB,391.84,,,
MEX,URY,313.56,,,
MEX,PRT,301.76,,,
MEX,FIN,262.64,,,
MEX,TUR,172.53,,,
MEX,HUN,136.90,,,
MEX,PHL,131.71,,,
MEX,POL,124.73,,,
MEX,HTI,99.07,,,
MEX,ISL,83.22,,,
MEX,BHS,75.58,,,
MEX,MAC,72.96,,,
MEX,CYP,56.17,,,
MEX,CYM,49.92,,,
MEX,SVK,39.03,,,
MEX,ANT,38.63,,,
MEX,ATG,35.47,,,
MEX,LCA,7.87,,,
MEX,LUX,1.26,,,
MHL,USA,9067.05,,,
MHL,PHL,598.13,,,
MHL,GUM,267.33,,,
MHL,FJI,194.00,,,
MHL,MNP,162.91,,,
MHL,CAN,44.09,,,
MHL,AUS,24.40,,,
MHL,NZL,19.69,,,
MHL,JPN,10.12,,,
MHL,CHE,6.73,,,
MHL,NLD,6.51,,,
MHL,DEU,2.95,,,
MHL,PER,1.44,,,
MHL,GRC,1.42,,,
MHL,MAC,1.20,,,
MHL,TUR,1.12,,,
MHL,CZE,1.01,,,
MKD,ITA,101538.99,,,
MKD,DEU,99645.84,,,
MKD,AUS,59013.33,,,
MKD,CHE,46580.53,,,
MKD,TUR,35307.99,,,
MKD,AUT,20420.13,,,
MKD,SVN,15649.81,,,
MKD,HRV,12047.14,,,
MKD,FRA,10498.46,,,
MKD,CAN,9900.82,,,
MKD,USA,7891.97,,,
MKD,ALB,6457.22,,,
MKD,SWE,3600.78,,,
MKD,SVK,2882.92,,,
MKD,DNK,2688.97,,,
MKD,GBR,1702.06,,,
MKD,GRC,1366.13,,,
MKD,NOR,1039.92,,,
MKD,NZL,869.60,,,
MKD,ESP,551.26,,,
MKD,CZE,538.42,,,
MKD,BRA,337.06,,,
MKD,MAC,303.78,,,
MKD,FIN,279.81,,,
MKD,POL,248.39,,,
MKD,ARG,245.97,,,
MKD,LTU,91.93,,,
MKD,IRL,78.63,,,
MKD,BEL,61.34,,,
MKD,JPN,30.35,,,
MKD,HUN,25.07,,,
MKD,NLD,24.96,,,
MKD,BIH,20.42,,,
MKD,CYP,17.55,,,
MKD,PRT,16.92,,,
MKD,CHL,10.28,,,
MKD,DOM,9.03,,,
MKD,VEN,3.97,,,
MKD,ECU,3.30,,,
MKD,FSM,2.98,,,
MKD,LUX,1.26,,,
MLI,CIV,440959.81,,,
MLI,NGA,133464.41,,,
MLI,NER,69789.59,,,
MLI,FRA,68785.96,,,
MLI,BFA,68295.23,,,
MLI,GAB,31306.11,,,
MLI,ESP,21589.09,,,
MLI,SEN,17501.94,,,
MLI,GIN,15276.00,,,
MLI,GMB,12991.70,,,
MLI,MUS,12815.13,,,
MLI,COG,6011.46,,,
MLI,USA,3479.72,,,
MLI,TGO,2770.58,,,
MLI,LBY,1619.10,,,
MLI,SDN,1336.79,,,
MLI,DEU,1323.14,,,
MLI,CAN,1089.73,,,
MLI,ITA,1081.83,,,
MLI,SLE,834.73,,,
MLI,ZMB,483.90,,,
MLI,CAF,483.88,,,
MLI,BEL,393.35,,,
MLI,CHE,219.96,,,
MLI,CHL,164.47,,,
MLI,GBR,160.27,,,
MLI,NLD,150.16,,,
MLI,JPN,123.41,,,
MLI,AUS,105.11,,,
MLI,SWE,72.72,,,
MLI,PRT,62.04,,,
MLI,NOR,34.91,,,
MLI,DNK,32.15,,,
MLI,POL,26.68,,,
MLI,HUN,18.32,,,
MLI,DOM,18.05,,,
MLI,CZE,16.16,,,
MLI,IRL,15.73,,,
MLI,GRC,14.20,,,
MLI,NZL,9.84,,,
MLI,MAC,8.37,,,
MLI,FIN,6.87,,,
MLI,TUR,4.48,,,
MLI,ECU,3.30,,,
MLI,NIC,3.08,,,
MLI,SVK,2.52,,,
MLI,PER,2.16,,,
MLI,VEN,1.99,,,
MLI,URY,0.87,,,
MLT,AUS,53291.58,,,
MLT,GBR,26020.27,,,
MLT,USA,11224.11,,,
MLT,CAN,9609.79,,,
MLT,ITA,1044.13,,,
MLT,FRA,906.77,,,
MLT,DEU,539.28,,,
MLT,NZL,426.59,,,
MLT,IRL,416.66,,,
MLT,GRC,315.01,,,
MLT,ESP,279.66,,,
MLT,NLD,270.28,,,
MLT,BEL,170.68,,,
MLT,CHE,161.61,,,
MLT,SWE,116.35,,,
MLT,AUT,87.56,,,
MLT,NOR,79.99,,,
MLT,DNK,74.09,,,
MLT,DOM,49.65,,,
MLT,TUR,49.30,,,
MLT,FIN,36.05,,,
MLT,PRT,32.43,,,
MLT,ECU,29.72,,,
MLT,CYP,28.08,,,
MLT,JPN,27.31,,,
MLT,CHL,22.27,,,
MLT,MAC,20.33,,,
MLT,HUN,11.57,,,
MLT,PER,9.35,,,
MLT,SVK,8.81,,,
MLT,CYM,8.81,,,
MLT,CZE,8.08,,,
MLT,FSM,5.95,,,
MLT,POL,4.27,,,
MLT,BOL,3.35,,,
MLT,PAN,2.95,,,
MLT,VEN,1.99,,,
MLT,LUX,0.63,,,
MMR,THA,288487.15,,,
MMR,USA,64003.83,,,
MMR,IND,52633.04,,,
MMR,MDV,17034.06,,,
MMR,AUS,15871.85,,,
MMR,GBR,13144.93,,,
MMR,JPN,6812.70,,,
MMR,CAN,5587.77,,,
MMR,KOR,2153.27,,,
MMR,DEU,1035.82,,,
MMR,NZL,922.10,,,
MMR,FRA,705.14,,,
MMR,NLD,507.53,,,
MMR,PHL,415.28,,,
MMR,KHM,246.59,,,
MMR,ITA,191.14,,,
MMR,SWE,183.01,,,
MMR,NOR,157.08,,,
MMR,ESP,155.66,,,
MMR,IRL,155.01,,,
MMR,LVA,143.00,,,
MMR,CHE,140.28,,,
MMR,DNK,133.97,,,
MMR,FIN,103.00,,,
MMR,BEL,78.67,,,
MMR,TUR,42.57,,,
MMR,CYP,38.61,,,
MMR,GRC,38.34,,,
MMR,PER,15.83,,,
MMR,POL,12.81,,,
MMR,PRT,12.69,,,
MMR,ECU,9.91,,,
MMR,DOM,9.03,,,
MMR,HUN,8.68,,,
MMR,CZE,4.04,,,
MMR,CYM,2.94,,,
MMR,MAC,2.39,,,
MMR,CHL,1.71,,,
MMR,URY,0.87,,,
MMR,SVK,0.63,,,
MNG,KOR,13682.15,,,
MNG,DEU,6720.33,,,
MNG,JPN,4376.92,,,
MNG,USA,3121.24,,,
MNG,CZE,572.77,,,
MNG,HUN,478.19,,,
MNG,POL,393.37,,,
MNG,GBR,388.10,,,
MNG,NLD,366.38,,,
MNG,AUS,315.33,,,
MNG,FRA,291.62,,,
MNG,TUR,215.11,,,
MNG,CHE,188.54,,,
MNG,CAN,163.78,,,
MNG,IRL,119.06,,,
MNG,ITA,105.32,,,
MNG,ESP,98.48,,,
MNG,SWE,83.63,,,
MNG,SVK,61.69,,,
MNG,NZL,55.79,,,
MNG,BEL,49.34,,,
MNG,LUX,43.56,,,
MNG,NOR,29.09,,,
MNG,FIN,25.75,,,
MNG,DNK,20.10,,,
MNG,ECU,9.91,,,
MNG,FSM,8.93,,,
MNG,GRC,8.52,,,
MNG,PRT,7.05,,,
MNG,DOM,4.51,,,
MNG,MAC,3.59,,,
MNG,PAN,2.95,,,
MNG,CHL,1.71,,,
MNG,BOL,1.68,,,
MNG,BLZ,1.37,,,
MNP,USA,5247.39,,,
MNP,GUM,2325.03,,,
MNP,PHL,742.23,,,
MNP,PLW,195.89,,,
MNP,FJI,112.09,,,
MNP,GRC,12.78,,,
MNP,AUS,9.49,,,
MNP,CZE,5.05,,,
MNP,NZL,4.13,,,
MNP,TUR,3.36,,,
MNP,DEU,1.47,,,
MNP,NLD,1.09,,,
MNP,POL,1.07,,,
MOZ,ZAF,454548.19,,,
MOZ,MYS,159945.17,,,
MOZ,ZWE,158722.46,,,
MOZ,TZA,142615.43,,,
MOZ,PRT,107189.86,,,
MOZ,SWZ,20542.68,,,
MOZ,GBR,4441.25,,,
MOZ,DEU,3882.50,,,
MOZ,USA,2558.80,,,
MOZ,ESP,2029.95,,,
MOZ,ZMB,1373.58,,,
MOZ,BRA,1342.18,,,
MOZ,CAN,1146.43,,,
MOZ,FRA,999.04,,,
MOZ,CHE,897.81,,,
MOZ,AUS,840.89,,,
MOZ,ITA,701.38,,,
MOZ,NLD,571.60,,,
MOZ,BEL,370.69,,,
MOZ,SWE,276.33,,,
MOZ,MAC,178.20,,,
MOZ,DNK,166.13,,,
MOZ,STP,143.46,,,
MOZ,NOR,127.99,,,
MOZ,NZL,82.04,,,
MOZ,CHL,80.52,,,
MOZ,IRL,76.38,,,
MOZ,FIN,36.05,,,
MOZ,GRC,35.50,,,
MOZ,LBR,24.90,,,
MOZ,VEN,21.85,,,
MOZ,JPN,18.21,,,
MOZ,DOM,18.05,,,
MOZ,HUN,17.35,,,
MOZ,POL,13.87,,,
MOZ,CYP,10.53,,,
MOZ,FSM,10.42,,,
MOZ,SVK,7.55,,,
MOZ,TUR,6.72,,,
MOZ,CZE,4.04,,,
MOZ,NIC,3.08,,,
MOZ,PER,1.44,,,
MOZ,CAF,1.35,,,
MOZ,URY,0.87,,,
MRT,SEN,29600.29,,,
MRT,NGA,17959.59,,,
MRT,CIV,15604.23,,,
MRT,FRA,14481.25,,,
MRT,ESP,10888.34,,,
MRT,MLT,6999.48,,,
MRT,GMB,4939.84,,,
MRT,USA,2768.94,,,
MRT,COG,1207.10,,,
MRT,DEU,878.17,,,
MRT,ITA,737.26,,,
MRT,GNB,569.04,,,
MRT,BEL,390.69,,,
MRT,GIN,377.56,,,
MRT,NLD,338.35,,,
MRT,BHR,206.19,,,
MRT,CAN,195.27,,,
MRT,SDN,154.02,,,
MRT,CHE,94.27,,,
MRT,CAF,59.31,,,
MRT,PRT,43.71,,,
MRT,GBR,37.09,,,
MRT,DNK,34.83,,,
MRT,SWE,27.88,,,
MRT,AUS,18.98,,,
MRT,JPN,18.21,,,
MRT,NOR,16.00,,,
MRT,TUR,14.56,,,
MRT,IRL,13.48,,,
MRT,NIC,10.79,,,
MRT,FSM,7.44,,,
MRT,PER,4.32,,,
MRT,HUN,3.86,,,
MRT,POL,3.20,,,
MRT,GRC,2.84,,,
MRT,BLZ,2.73,,,
MRT,MAC,2.39,,,
MRT,CHL,1.71,,,
MRT,PAN,1.47,,,
MRT,SVK,1.26,,,
MUS,GBR,41632.43,,,
MUS,FRA,39957.54,,,
MUS,AUS,22914.33,,,
MUS,ITA,12022.40,,,
MUS,CAN,11239.56,,,
MUS,BEL,3562.85,,,
MUS,CHE,2215.34,,,
MUS,USA,1916.01,,,
MUS,DEU,1315.78,,,
MUS,TZA,728.33,,,
MUS,ESP,451.10,,,
MUS,MWI,378.39,,,
MUS,NZL,354.40,,,
MUS,NLD,330.35,,,
MUS,IND,308.52,,,
MUS,IRL,296.54,,,
MUS,NOR,205.07,,,
MUS,SWE,174.52,,,
MUS,DNK,152.73,,,
MUS,MAC,104.05,,,
MUS,JPN,93.06,,,
MUS,FIN,44.63,,,
MUS,GRC,41.18,,,
MUS,PRT,16.92,,,
MUS,HUN,16.39,,,
MUS,CYP,12.29,,,
MUS,POL,9.61,,,
MUS,DOM,9.03,,,
MUS,CYM,8.81,,,
MUS,TUR,7.84,,,
MUS,FSM,7.44,,,
MUS,CHL,5.14,,,
MUS,CZE,4.04,,,
MUS,SVK,3.78,,,
MUS,BLZ,1.37,,,
MWI,ZWE,98270.12,,,
MWI,TZA,21042.07,,,
MWI,GBR,20816.21,,,
MWI,ZAF,17955.10,,,
MWI,ZMB,17478.44,,,
MWI,MOZ,11702.69,,,
MWI,USA,2187.96,,,
MWI,AUS,840.89,,,
MWI,CAN,541.72,,,
MWI,PRT,269.32,,,
MWI,NLD,265.28,,,
MWI,IRL,204.43,,,
MWI,NZL,200.17,,,
MWI,DEU,188.60,,,
MWI,FRA,96.83,,,
MWI,ESP,85.77,,,
MWI,ITA,76.72,,,
MWI,BEL,70.67,,,
MWI,DNK,65.65,,,
MWI,SWE,56.96,,,
MWI,CHE,54.99,,,
MWI,NOR,40.72,,,
MWI,LBR,39.42,,,
MWI,JPN,28.32,,,
MWI,CZE,19.19,,,
MWI,BLZ,12.29,,,
MWI,CYM,8.81,,,
MWI,CYP,7.02,,,
MWI,BOL,6.71,,,
MWI,MAC,5.98,,,
MWI,TUR,4.48,,,
MWI,FIN,3.43,,,
MWI,CHL,3.43,,,
MWI,FSM,2.98,,,
MWI,HUN,2.89,,,
MWI,PAN,1.47,,,
MWI,PER,1.44,,,
MWI,POL,1.07,,,
MWI,SVK,0.63,,,
MYS,SGP,1060628.15,,,
MYS,AUS,119196.56,,,
MYS,BRN,81575.61,,,
MYS,GBR,65571.08,,,
MYS,USA,55006.56,,,
MYS,CAN,25476.72,,,
MYS,NZL,15911.97,,,
MYS,IND,12944.50,,,
MYS,JPN,8042.72,,,
MYS,DEU,5431.08,,,
MYS,IRL,4987.98,,,
MYS,THA,3428.68,,,
MYS,NLD,3357.52,,,
MYS,EGY,2747.32,,,
MYS,JOR,2334.29,,,
MYS,FRA,1957.07,,,
MYS,CHE,1418.54,,,
MYS,SWE,1294.39,,,
MYS,KOR,1251.83,,,
MYS,KHM,815.82,,,
MYS,ESP,730.65,,,
MYS,BEL,610.70,,,
MYS,DNK,554.65,,,
MYS,NOR,469.78,,,
MYS,PHL,393.59,,,
MYS,FIN,384.52,,,
MYS,ITA,357.58,,,
MYS,TUR,298.01,,,
MYS,SLB,218.84,,,
MYS,LKA,190.10,,,
MYS,MYT,118.31,,,
MYS,FSM,61.03,,,
MYS,GRC,58.22,,,
MYS,DOM,54.16,,,
MYS,PRT,53.58,,,
MYS,ECU,49.53,,,
MYS,CHL,46.26,,,
MYS,HUN,44.35,,,
MYS,MAC,43.06,,,
MYS,CYP,38.61,,,
MYS,PAN,36.85,,,
MYS,CYM,26.43,,,
MYS,VEN,22.84,,,
MYS,SVK,22.03,,,
MYS,CZE,13.13,,,
MYS,GTM,11.90,,,
MYS,BOL,11.74,,,
MYS,POL,8.54,,,
MYS,BLZ,8.20,,,
MYS,PER,2.88,,,
MYS,URY,2.60,,,
MYT,COM,921.26,,,
MYT,NLD,5.43,,,
MYT,CHL,1.71,,,
NAM,MOZ,6909.20,,,
NAM,TZA,1891.22,,,
NAM,GBR,1629.21,,,
NAM,USA,1205.23,,,
NAM,AUS,946.00,,,
NAM,DEU,596.74,,,
NAM,CAN,384.24,,,
NAM,NZL,315.02,,,
NAM,ZMB,246.99,,,
NAM,NLD,215.23,,,
NAM,PRT,186.13,,,
NAM,CHE,161.61,,,
NAM,IRL,119.06,,,
NAM,ESP,117.54,,,
NAM,FRA,116.19,,,
NAM,NOR,95.99,,,
NAM,SWE,67.87,,,
NAM,FIN,49.78,,,
NAM,DNK,42.87,,,
NAM,ITA,41.61,,,
NAM,BEL,30.67,,,
NAM,CHL,8.57,,,
NAM,GRC,7.10,,,
NAM,CZE,7.07,,,
NAM,POL,5.34,,,
NAM,CYP,5.27,,,
NAM,JPN,5.06,,,
NAM,MAC,4.78,,,
NAM,LBR,4.15,,,
NAM,TUR,3.36,,,
NAM,ECU,3.30,,,
NAM,FSM,2.98,,,
NAM,HUN,1.93,,,
NAM,SVK,1.89,,,
NAM,PAN,1.47,,,
NAM,PER,1.44,,,
NAM,VEN,0.99,,,
NAM,LUX,0.63,,,
NCL,AUS,1456.11,,,
NCL,NZL,235.51,,,
NCL,SLB,212.11,,,
NCL,PYF,199.97,,,
NCL,FJI,45.98,,,
NCL,VUT,17.18,,,
NCL,DOM,9.03,,,
NCL,NLD,7.60,,,
NCL,CHL,6.85,,,
NCL,ECU,3.30,,,
NCL,BOL,1.68,,,
NCL,PAN,1.47,,,
NER,NGA,87529.07,,,
NER,CIV,84705.42,,,
NER,BEN,80789.40,,,
NER,TCD,38467.92,,,
NER,BFA,19884.67,,,
NER,TGO,17314.73,,,
NER,MLT,5835.88,,,
NER,FRA,3862.88,,,
NER,GIN,1369.39,,,
NER,USA,1328.85,,,
NER,DEU,1314.30,,,
NER,ITA,1237.87,,,
NER,SDN,659.51,,,
NER,CAF,421.88,,,
NER,BEL,285.35,,,
NER,NLD,273.29,,,
NER,CAN,270.86,,,
NER,MUS,256.42,,,
NER,ESP,216.02,,,
NER,GBR,127.16,,,
NER,CHE,92.03,,,
NER,CYM,35.23,,,
NER,GRC,29.82,,,
NER,FIN,20.60,,,
NER,AUS,18.98,,,
NER,SWE,18.18,,,
NER,CHL,17.13,,,
NER,IRL,15.73,,,
NER,BLZ,15.03,,,
NER,ECU,13.21,,,
NER,NOR,13.09,,,
NER,DNK,9.38,,,
NER,CYP,8.78,,,
NER,JPN,8.09,,,
NER,MAC,7.18,,,
NER,CZE,6.06,,,
NER,HUN,4.82,,,
NER,DOM,4.51,,,
NER,TUR,3.36,,,
NER,NZL,3.28,,,
NER,PER,1.44,,,
NER,POL,1.07,,,
NER,LUX,0.63,,,
NER,SVK,0.63,,,
NGA,USA,210646.90,,,
NGA,GBR,150917.56,,,
NGA,TCD,114024.53,,,
NGA,CMR,78291.62,,,
NGA,ITA,52844.75,,,
NGA,BEN,47552.67,,,
NGA,CIV,38866.85,,,
NGA,ESP,38774.97,,,
NGA,SDN,34272.72,,,
NGA,NER,30055.75,,,
NGA,IRL,24382.83,,,
NGA,DEU,22987.04,,,
NGA,TGO,19360.87,,,
NGA,CAN,17118.36,,,
NGA,GAB,15350.93,,,
NGA,SAU,14976.46,,,
NGA,NLD,5489.75,,,
NGA,AUT,3807.03,,,
NGA,AUS,3363.57,,,
NGA,FRA,2919.66,,,
NGA,GRC,2870.01,,,
NGA,JPN,2552.11,,,
NGA,SLE,2350.36,,,
NGA,BEL,2009.44,,,
NGA,LBY,2003.02,,,
NGA,MLT,1691.16,,,
NGA,CHE,1664.31,,,
NGA,CAF,1497.46,,,
NGA,GNQ,1322.80,,,
NGA,SWE,1129.56,,,
NGA,EGY,988.27,,,
NGA,GIN,894.45,,,
NGA,DNK,833.31,,,
NGA,NOR,744.67,,,
NGA,IND,672.57,,,
NGA,NZL,570.98,,,
NGA,FIN,499.54,,,
NGA,PHL,399.78,,,
NGA,ZMB,347.80,,,
NGA,TUR,328.26,,,
NGA,HUN,295.02,,,
NGA,POL,270.78,,,
NGA,CYP,270.30,,,
NGA,PRT,205.87,,,
NGA,CPV,155.49,,,
NGA,BLZ,91.52,,,
NGA,BHS,86.25,,,
NGA,VEN,76.47,,,
NGA,CZE,69.70,,,
NGA,ECU,69.35,,,
NGA,ISL,66.98,,,
NGA,DOM,63.19,,,
NGA,FSM,44.65,,,
NGA,SVK,40.29,,,
NGA,CHL,32.55,,,
NGA,ATG,31.93,,,
NGA,MAC,27.51,,,
NGA,PAN,20.63,,,
NGA,BOL,18.44,,,
NGA,CYM,14.68,,,
NGA,NIC,13.87,,,
NGA,LCA,7.87,,,
NGA,PER,5.76,,,
NGA,URY,4.33,,,
NGA,LUX,2.53,,,
NIC,CRI,373547.91,,,
NIC,USA,242885.65,,,
NIC,ESP,11539.73,,,
NIC,CAN,10587.65,,,
NIC,SLV,7507.41,,,
NIC,PAN,7123.37,,,
NIC,GTM,6668.48,,,
NIC,HND,4802.49,,,
NIC,FSM,3683.89,,,
NIC,VEN,1784.67,,,
NIC,DEU,937.10,,,
NIC,CYM,910.23,,,
NIC,AUS,840.89,,,
NIC,DOM,618.34,,,
NIC,SWE,563.57,,,
NIC,ECU,538.28,,,
NIC,FRA,516.04,,,
NIC,BRA,503.07,,,
NIC,ITA,485.01,,,
NIC,COL,460.32,,,
NIC,CHL,418.04,,,
NIC,BLZ,381.11,,,
NIC,NLD,358.38,,,
NIC,CHE,309.74,,,
NIC,GBR,295.38,,,
NIC,CUB,262.22,,,
NIC,BEL,210.68,,,
NIC,DNK,170.15,,,
NIC,NOR,158.53,,,
NIC,BOL,130.77,,,
NIC,PER,97.14,,,
NIC,FIN,84.11,,,
NIC,JPN,68.78,,,
NIC,IRL,51.67,,,
NIC,HTI,46.62,,,
NIC,GRC,36.92,,,
NIC,URY,31.18,,,
NIC,PRT,25.38,,,
NIC,PRY,23.46,,,
NIC,HUN,20.25,,,
NIC,NZL,19.69,,,
NIC,CZE,16.16,,,
NIC,SVK,15.11,,,
NIC,POL,14.94,,,
NIC,CYP,12.29,,,
NIC,BHS,6.22,,,
NIC,MAC,3.59,,,
NIC,TUR,2.24,,,
NLD,DEU,204465.84,,,
NLD,CAN,130369.58,,,
NLD,BEL,127812.19,,,
NLD,AUS,95546.45,,,
NLD,USA,87310.73,,,
NLD,ESP,57850.56,,,
NLD,GBR,56203.78,,,
NLD,FRA,44784.62,,,
NLD,TUR,24449.51,,,
NLD,NZL,24174.77,,,
NLD,CHE,18821.43,,,
NLD,ITA,10616.80,,,
NLD,SUR,10153.65,,,
NLD,ANT,8252.34,,,
NLD,AUT,6858.66,,,
NLD,DNK,6740.94,,,
NLD,NOR,6383.50,,,
NLD,IRL,6288.73,,,
NLD,SWE,6241.67,,,
NLD,PRT,4582.75,,,
NLD,GRC,4501.59,,,
NLD,MAC,3927.63,,,
NLD,BRA,3521.47,,,
NLD,HUN,1871.32,,,
NLD,JOR,1644.61,,,
NLD,OMN,1571.46,,,
NLD,FIN,1254.53,,,
NLD,JPN,1195.64,,,
NLD,FSM,1137.17,,,
NLD,ECU,1136.00,,,
NLD,THA,1079.10,,,
NLD,POL,1066.05,,,
NLD,CHL,1017.69,,,
NLD,DOM,862.07,,,
NLD,EGY,614.50,,,
NLD,CZE,554.59,,,
NLD,VEN,544.24,,,
NLD,BRN,500.36,,,
NLD,CYP,426.51,,,
NLD,PNG,381.44,,,
NLD,ISL,351.16,,,
NLD,AND,328.18,,,
NLD,SVK,310.32,,,
NLD,PHL,285.12,,,
NLD,COL,282.81,,,
NLD,PAN,159.18,,,
NLD,PER,159.03,,,
NLD,KHM,145.19,,,
NLD,SVN,144.81,,,
NLD,NIC,143.30,,,
NLD,GTM,109.48,,,
NLD,URY,98.75,,,
NLD,LTU,63.13,,,
NLD,HND,56.56,,,
NLD,CYM,46.98,,,
NLD,MUS,43.39,,,
NLD,PRY,41.28,,,
NLD,LCA,31.49,,,
NLD,BHS,28.45,,,
NLD,BOL,26.82,,,
NLD,LUX,18.31,,,
NLD,BLZ,15.03,,,
NLD,ATG,6.21,,,
NOR,SWE,47431.87,,,
NOR,USA,26907.26,,,
NOR,ESP,19197.59,,,
NOR,DNK,18256.88,,,
NOR,GBR,17693.78,,,
NOR,DEU,10139.40,,,
NOR,CAN,6105.80,,,
NOR,AUS,4835.13,,,
NOR,TUR,3981.74,,,
NOR,FRA,3232.92,,,
NOR,NLD,2394.51,,,
NOR,THA,2139.60,,,
NOR,CHE,2040.27,,,
NOR,ISL,1843.08,,,
NOR,BEL,1726.75,,,
NOR,FIN,1545.32,,,
NOR,PHL,1464.32,,,
NOR,ITA,1196.26,,,
NOR,IRL,990.70,,,
NOR,AUT,969.73,,,
NOR,GRC,759.75,,,
NOR,HUN,702.83,,,
NOR,CHL,555.10,,,
NOR,NZL,515.19,,,
NOR,JPN,427.88,,,
NOR,PRT,399.05,,,
NOR,POL,357.13,,,
NOR,ECU,323.63,,,
NOR,FSM,196.47,,,
NOR,MAC,181.79,,,
NOR,CYP,179.03,,,
NOR,BRA,143.88,,,
NOR,SVK,121.49,,,
NOR,BOL,115.68,,,
NOR,CZE,108.09,,,
NOR,DOM,99.30,,,
NOR,VEN,69.52,,,
NOR,NIC,53.93,,,
NOR,PER,51.09,,,
NOR,LUX,23.99,,,
NOR,ATG,18.62,,,
NOR,PRY,14.07,,,
NOR,URY,11.26,,,
NOR,LTU,11.08,,,
NOR,PAN,10.32,,,
NOR,LKA,9.86,,,
NOR,BHS,9.78,,,
NOR,ANT,8.19,,,
NOR,HND,6.96,,,
NOR,BLZ,4.10,,,
NPL,IND,564905.64,,,
NPL,QAT,175454.01,,,
NPL,USA,39990.70,,,
