HostCode,TargetCode,Amount
PAN,DOM,4561556.43
PAN,DZA,13248
PAN,ECU,1219070.44
PAN,EGY,46368
PAN,ERI,3312
PAN,ESP,11889600
PAN,EST,5760
PAN,ETH,4416
PAN,FIN,12480
PAN,FJI,960
PAN,FRA,1536000
PAN,FRO,9600
PAN,GBR,311040
PAN,GEO,960
PAN,GHA,11040
PAN,GIB,3840
PAN,GIN,5520
PAN,GLP,7616
PAN,GMB,1104
PAN,GNB,3312
PAN,GRC,218880
PAN,GRD,2240
PAN,GRL,4800
PAN,GTM,557580.37
PAN,GUF,896
PAN,GUY,11760
PAN,HKG,352320
PAN,HND,901736.27
PAN,HRV,44160
PAN,HTI,132608
PAN,HUN,19200
PAN,IDN,94080
PAN,IND,2000640
PAN,IRL,23040
PAN,IRN,58560
PAN,IRQ,14400
PAN,ISL,6720
PAN,ISR,529920
PAN,ITA,548160
PAN,JAM,240128
PAN,JOR,80640
PAN,JPN,318720
PAN,KAZ,960
PAN,KEN,3312
PAN,KGZ,2880
PAN,KHM,9600
PAN,KNA,448
PAN,KOR,182400
PAN,KWT,4800
PAN,LAO,960
PAN,LBN,327360
PAN,LBR,9936
PAN,LBY,24288
PAN,LCA,448
PAN,LIE,960
PAN,LKA,7680
PAN,LTU,28800
PAN,LUX,9600
PAN,LVA,5760
PAN,MAC,6720
PAN,MAR,50784
PAN,MCO,1920
PAN,MDA,2880
PAN,MDG,1104
PAN,MDV,2880
PAN,MEX,1033984
PAN,MKD,29760
PAN,MLI,8832
PAN,MLT,1920
PAN,MMR,960
PAN,MNG,1920
PAN,MOZ,3312
PAN,MRT,1104
PAN,MTQ,4928
PAN,MUS,1104
PAN,MWI,1104
PAN,MYS,24000
PAN,NAM,1104
PAN,NCL,960
PAN,NER,3312
PAN,NGA,66748.06
PAN,NIC,3040000
PAN,NLD,103680
PAN,NOR,6720
PAN,NPL,9600
PAN,NZL,33600
PAN,PAK,48960
PAN,PAN,1792
PAN,PER,1191232
PAN,PHL,421440
PAN,POL,76800
PAN,PRI,149184
PAN,PRK,97920
PAN,PRT,131520
PAN,PRY,16576
PAN,PSE,106560
PAN,ROM,345600
PAN,RUS,387840
PAN,RWA,1104
PAN,SAU,35520
PAN,SCG,32640
PAN,SDN,2208
PAN,SEN,2208
PAN,SGP,20160
PAN,SLV,1022636.6
PAN,SMR,960
PAN,SOM,3312
PAN,SPM,22080
PAN,SUR,2240
PAN,SVK,7680
PAN,SVN,3840
PAN,SWE,48960
PAN,SYR,156480
PAN,TCA,1792
PAN,TCD,1104
PAN,TGO,1104
PAN,THA,5760
PAN,TJK,3840
PAN,TKM,960
PAN,TTO,25536
PAN,TUN,2880
PAN,TUR,39360
PAN,TWN,1928640
PAN,TZA,1104
PAN,UGA,1104
PAN,UKR,123840
PAN,URY,117376
PAN,USA,4930560
PAN,UZB,960
PAN,VCT,448
PAN,VEN,437696
PAN,VGB,5824
PAN,VIR,5824
PAN,VNM,9600
PAN,VUT,1920
PAN,WSM,2880
PAN,YEM,2880
PAN,ZAF,26496
PAN,ZMB,2208
PAN,ZWE,4416
PER,ABW,3136
PER,AFG,7680
PER,AGO,9936
PER,AIA,896
PER,ALB,18240
PER,AND,3840
PER,ANT,25536
PER,ARE,960
PER,ARG,1637888
PER,ARM,960
PER,ASM,17280
PER,ATG,8064
PER,AUS,499200
PER,AUT,883200
PER,AZE,3840
PER,BDI,1104
PER,BEL,1478400
PER,BEN,19872
PER,BFA,6624
PER,BGD,5760
PER,BGR,48960
PER,BHR,3840
PER,BHS,3584
PER,BIH,12480
PER,BLR,3840
PER,BLZ,4032
PER,BMU,13440
PER,BOL,1869304.54
PER,BRA,992320
PER,BRB,5824
PER,BRN,5760
PER,BTN,2880
PER,BWA,1104
PER,CAF,1104
PER,CAN,479040
PER,CHE,2476800
PER,CHL,1829632
PER,CHN,3143040
PER,CIV,33120
PER,CMR,3312
PER,COD,7728
PER,COG,87216
PER,COK,9600
PER,COL,933632
PER,COM,3312
PER,CPV,6624
PER,CRI,139627.23
PER,CUB,161280
PER,CYM,896
PER,CYP,6720
PER,CZE,316800
PER,DEU,1482240
PER,DJI,4416
PER,DMA,2688
PER,DNK,259200
PER,DOM,71879.07
PER,DZA,18768
PER,ECU,1031220.1
PER,EGY,55200
PER,ERI,19872
PER,ESP,14913600
PER,EST,1920
PER,ETH,2208
PER,FIN,51840
PER,FJI,960
PER,FLK,960
PER,FRA,4718400
PER,FSM,960
PER,GAB,2208
PER,GBR,616320
PER,GEO,53760
PER,GHA,2208
PER,GIN,4416
PER,GLP,448
PER,GMB,2208
PER,GNB,4416
PER,GNQ,7728
PER,GRC,80640
PER,GRD,1344
PER,GRL,1920
PER,GTM,102662.6
PER,GUF,8960
PER,GUM,36480
PER,GUY,2688
PER,HKG,36480
PER,HND,105893.97
PER,HRV,157440
PER,HTI,5824
PER,HUN,99840
PER,IDN,63360
PER,IND,143040
PER,IRL,103680
PER,IRN,18240
PER,IRQ,9600
PER,ISL,17280
PER,ISR,253440
PER,ITA,2229120
PER,JAM,1792
PER,JOR,80640
PER,JPN,1792320
PER,KAZ,2880
PER,KEN,4416
PER,KGZ,31680
PER,KHM,960
PER,KIR,960
PER,KNA,1792
PER,KOR,420480
PER,KWT,3840
PER,LAO,1920
PER,LBN,60480
PER,LBR,8832
PER,LBY,4416
PER,LCA,12992
PER,LIE,3840
PER,LKA,18240
PER,LSO,1104
PER,LTU,10560
PER,LUX,24000
PER,LVA,10560
PER,MAC,4800
PER,MAR,20976
PER,MCO,12480
PER,MDA,4800
PER,MDG,3312
PER,MDV,960
PER,MEX,284480
PER,MHL,1920
PER,MLI,3312
PER,MLT,10560
PER,MMR,18240
PER,MNP,3840
PER,MOZ,2208
PER,MRT,5520
PER,MSR,4032
PER,MTQ,896
PER,MUS,4416
PER,MWI,2208
PER,MYS,3840
PER,NAM,2208
PER,NCL,960
PER,NER,2208
PER,NGA,33374.03
PER,NIC,74574.31
PER,NIU,2880
PER,NLD,186240
PER,NOR,59520
PER,NPL,40320
PER,NRU,24000
PER,NZL,26880
PER,OMN,960
PER,PAK,23040
PER,PAN,110208
PER,PHL,240000
PER,PLW,4800
PER,PNG,4800
PER,POL,192960
PER,PRI,42112
PER,PRK,19200
PER,PRT,54720
PER,PRY,76160
PER,PSE,45120
PER,PYF,1920
PER,QAT,960
PER,ROM,1051200
PER,RUS,724800
PER,RWA,1104
PER,SAU,15360
PER,SDN,1104
PER,SEN,1104
PER,SGP,4800
PER,SLB,1920
PER,SLE,4416
PER,SLV,39803.22
PER,SMR,1920
PER,SOM,5520
PER,STP,2208
PER,SUR,840
PER,SVK,32640
PER,SWE,120000
PER,SWZ,1104
PER,SYC,1104
PER,SYR,18240
PER,TCA,448
PER,TCD,2208
PER,TGO,1104
PER,THA,4800
PER,TJK,43200
PER,TKL,960
PER,TKM,13440
PER,TLS,960
PER,TON,3840
PER,TTO,2240
PER,TUN,3840
PER,TUR,33600
PER,TUV,960
PER,TWN,52800
PER,TZA,4416
PER,UGA,1104
PER,UKR,149760
PER,URY,156800
PER,USA,4714560
PER,UZB,960
PER,VCT,448
PER,VEN,585536
PER,VGB,2240
PER,VIR,16576
PER,VNM,3840
PER,VUT,1920
PER,WLF,2880
PER,WSM,960
PER,YEM,4800
PER,ZAF,11040
PER,ZMB,7728
PER,ZWE,11040
PHL,ABW,286080
PHL,AFG,5124480
PHL,AGO,12407856
PHL,AIA,2880
PHL,ALB,2980800
PHL,AND,5760
PHL,ANT,78720
PHL,ARE,38400
PHL,ARG,3178560
PHL,ARM,672000
PHL,ASM,31680
PHL,ATG,24820800
PHL,AUS,52425600
PHL,AUT,35851200
PHL,AZE,1182720
PHL,BDI,308016
PHL,BEL,19166400
PHL,BEN,429456
PHL,BFA,996912
PHL,BGD,9659520
PHL,BGR,5004480
PHL,BHR,34527360
PHL,BHS,29760
PHL,BIH,966720
PHL,BLR,1455360
PHL,BLZ,42240
PHL,BMU,19200
PHL,BOL,3686392.28
PHL,BRA,17758080
PHL,BRB,82560
PHL,BRN,3326400
PHL,BTN,8640
PHL,BWA,8832
PHL,CAF,35328
PHL,CAN,8822400
PHL,CHE,9758400
PHL,CHL,866880
PHL,CHN,235445760
PHL,CIV,131376
PHL,CMR,131376
PHL,COD,461472
PHL,COG,184368
PHL,COK,17280
PHL,COL,1514880
PHL,COM,34224
PHL,CPV,195408
PHL,CRI,348276.54
PHL,CUB,1388160
PHL,CYM,2880
PHL,CYP,141120
PHL,CZE,2212800
PHL,DEU,10063680
PHL,DJI,12144
PHL,DMA,32640
PHL,DNK,18532800
PHL,DOM,6543590.78
PHL,DZA,4064928
PHL,ECU,774323.58
PHL,EGY,3146400
PHL,ERI,423936
PHL,ESP,6816000
PHL,EST,136320
PHL,ETH,224112
PHL,FIN,2036160
PHL,FJI,313920
PHL,FLK,960
PHL,FRA,14980800
PHL,FSM,3813120
PHL,GAB,18768
PHL,GBR,142136640
PHL,GEO,884160
PHL,GHA,820272
PHL,GIB,12480
PHL,GIN,426144
PHL,GLP,1920
PHL,GMB,36432
PHL,GNB,88320
PHL,GNQ,68448
PHL,GRC,1711680
PHL,GRD,53760
PHL,GRL,2880
PHL,GTM,3414910.66
PHL,GUF,960
PHL,GUM,4416000
PHL,GUY,227520
PHL,HKG,792000
PHL,HND,1122881.56
PHL,HRV,448320
PHL,HTI,598080
PHL,HUN,828480
PHL,IDN,132785280
PHL,IND,53006400
PHL,IRL,1601280
PHL,IRN,4713600
PHL,IRQ,893760
PHL,ISL,265920
PHL,ISR,3003840
PHL,ITA,6550080
PHL,JAM,743040
PHL,JOR,712320
PHL,JPN,27894720
PHL,KAZ,3124800
PHL,KEN,1675872
PHL,KGZ,515520
PHL,KHM,3846720
PHL,KIR,2880
PHL,KNA,26880
PHL,KOR,8837760
PHL,KWT,381120
PHL,LAO,4580160
PHL,LBN,438720
PHL,LBR,1136016
PHL,LBY,58512
PHL,LCA,39360
PHL,LIE,3840
PHL,LKA,3175680
PHL,LSO,25392
PHL,LTU,244800
PHL,LUX,168000
PHL,LVA,172800
PHL,MAC,85440
PHL,MAR,2502768
PHL,MCO,516480
PHL,MDA,538560
PHL,MDG,111504
PHL,MDV,960
PHL,MEX,8610240
PHL,MHL,1985280
PHL,MKD,192000
PHL,MLI,1186800
PHL,MLT,87360
PHL,MMR,17297280
PHL,MNG,5760
PHL,MNP,2461440
PHL,MOZ,463680
PHL,MRT,77280
PHL,MSR,11520
PHL,MTQ,2880
PHL,MUS,99360
PHL,MWI,81696
PHL,MYS,54089280
PHL,NAM,13248
PHL,NCL,960
PHL,NER,368736
PHL,NGA,9888248.4
PHL,NIC,593550.67
PHL,NIU,4800
PHL,NLD,1600320
PHL,NOR,5078400
PHL,NPL,5862720
PHL,NRU,960
PHL,NZL,1177920
PHL,OMN,5760
PHL,PAK,11179200
PHL,PAN,147840
PHL,PER,2680320
PHL,PLW,5550720
PHL,PNG,1576320
PHL,POL,1871040
PHL,PRI,1476480
PHL,PRK,397440
PHL,PRT,1682880
PHL,PRY,574080
PHL,PSE,736320
PHL,PYF,2880
PHL,QAT,4800
PHL,ROM,7113600
PHL,RUS,10173120
PHL,RWA,187680
PHL,SAU,3686400
PHL,SCG,1245120
PHL,SDN,462576
PHL,SEN,344448
PHL,SGP,14875200
PHL,SHN,2880
PHL,SLB,2880
PHL,SLE,68448
PHL,SLV,1370149.33
PHL,SMR,4800
PHL,SOM,399648
PHL,STP,16560
PHL,SUR,120000
PHL,SVK,382080
PHL,SVN,82560
PHL,SWE,798720
PHL,SWZ,6624
PHL,SYC,9936
PHL,SYR,312000
PHL,TCA,1920
PHL,TCD,101568
PHL,TGO,142416
PHL,THA,28741440
PHL,TJK,705600
PHL,TKL,1920
PHL,TKM,221760
PHL,TLS,7084800
PHL,TON,40320
PHL,TTO,263040
PHL,TUN,1378560
PHL,TUR,2292480
PHL,TUV,960
PHL,TWN,7067520
PHL,TZA,162288
PHL,UGA,134688
PHL,UKR,4780800
PHL,URY,354240
PHL,USA,150722880
PHL,UZB,2028480
PHL,VCT,44160
PHL,VEN,269760
PHL,VGB,5760
PHL,VIR,50880
PHL,VNM,22313280
PHL,VUT,2880
PHL,WLF,5760
PHL,WSM,84480
PHL,YEM,420480
PHL,ZAF,595056
PHL,ZMB,491280
PHL,ZWE,370944
PLW,AFG,55680
PLW,ARE,960
PLW,ARG,960
PLW,ARM,19200
PLW,AUS,24000
PLW,AUT,4800
PLW,AZE,33600
PLW,BGD,125760
PLW,BHR,960
PLW,BIH,1920
PLW,BRN,960
PLW,CAN,1920
PLW,CHE,4800
PLW,CHL,1920
PLW,CHN,151680
PLW,COK,960
PLW,CYP,5760
PLW,CZE,4800
PLW,DEU,7680
PLW,DNK,4800
PLW,EGY,2208
PLW,ESP,4800
PLW,FIN,960
PLW,FJI,4800
PLW,FRA,14400
PLW,FSM,312960
PLW,GBR,81600
PLW,GEO,25920
PLW,GRC,7680
PLW,GUM,245760
PLW,HKG,22080
PLW,HRV,3840
PLW,HUN,1920
PLW,IDN,43200
PLW,IND,201600
PLW,IRL,3840
PLW,IRN,21120
PLW,IRQ,24960
PLW,ISR,21120
PLW,ITA,14400
PLW,JOR,14400
PLW,JPN,278400
PLW,KAZ,90240
PLW,KEN,1104
PLW,KGZ,14400
PLW,KHM,9600
PLW,KOR,135360
PLW,KWT,4800
PLW,LAO,8640
PLW,LBN,17280
PLW,LKA,23040
PLW,MAC,2880
PLW,MKD,2880
PLW,MLT,2880
PLW,MMR,6720
PLW,MNP,205440
PLW,MUS,1104
PLW,MYS,22080
PLW,NLD,6720
PLW,NPL,19200
PLW,NZL,23040
PLW,PAK,79680
PLW,PHL,2776320
PLW,PNG,2880
PLW,POL,3840
PLW,PRK,10560
PLW,PRT,960
PLW,PSE,21120
PLW,ROM,4800
PLW,RUS,1920
PLW,SAU,1920
PLW,SCG,3840
PLW,SGP,8640
PLW,SLV,1093.5
PLW,SWE,960
PLW,SYR,9600
PLW,THA,20160
PLW,TJK,20160
PLW,TKM,6720
PLW,TLS,960
PLW,TON,1920
PLW,TUR,68160
PLW,TWN,15360
PLW,UKR,960
PLW,URY,960
PLW,USA,495360
PLW,UZB,58560
PLW,VNM,57600
PLW,WSM,4800
PLW,YEM,12480
PLW,ZAF,7728
PLW,ZWE,1104
PNG,AFG,11520
PNG,AGO,5520
PNG,ALB,18240
PNG,ANT,960
PNG,ARE,960
PNG,ARG,5760
PNG,ARM,3840
PNG,ASM,30720
PNG,ATG,960
PNG,AUS,69744000
PNG,AUT,52800
PNG,AZE,6720
PNG,BDI,3312
PNG,BEL,52800
PNG,BEN,4416
PNG,BFA,9936
PNG,BGD,25920
PNG,BGR,20160
PNG,BHR,960
PNG,BIH,30720
PNG,BLR,46080
PNG,BLZ,960
PNG,BOL,5675.74
PNG,BRA,8640
PNG,BRB,960
PNG,CAF,1104
PNG,CAN,13440
PNG,CHE,48000
PNG,CHL,5760
PNG,CHN,330240
PNG,CIV,1104
PNG,CMR,1104
PNG,COD,5520
PNG,COG,3312
PNG,COK,17280
PNG,COL,16320
PNG,CPV,1104
PNG,CRI,1583.08
PNG,CUB,11520
PNG,CYP,960
PNG,CZE,43200
PNG,DEU,602880
PNG,DNK,28800
PNG,DOM,16926
PNG,DZA,14352
PNG,ECU,9783.87
PNG,EGY,15456
PNG,ERI,4416
PNG,ESP,163200
PNG,EST,3840
PNG,ETH,2208
PNG,FIN,8640
PNG,FJI,110400
PNG,FRA,206400
PNG,FSM,17280
PNG,GBR,2293440
PNG,GEO,4800
PNG,GHA,6624
PNG,GIN,4416
PNG,GNB,1104
PNG,GNQ,1104
PNG,GRC,22080
PNG,GRD,960
PNG,GTM,12109.61
PNG,GUM,65280
PNG,GUY,2880
PNG,HKG,3840
PNG,HND,9357.35
PNG,HRV,14400
PNG,HTI,7680
PNG,HUN,9600
PNG,IDN,357120
PNG,IND,240960
PNG,IRL,23040
PNG,IRN,4800
PNG,IRQ,4800
PNG,ISL,960
PNG,ISR,3840
PNG,ITA,78720
PNG,JAM,9600
PNG,JOR,2880
PNG,JPN,158400
PNG,KAZ,18240
PNG,KEN,3312
PNG,KGZ,2880
PNG,KHM,1920
PNG,KIR,2880
PNG,KOR,6720
PNG,KWT,1920
PNG,LAO,1920
PNG,LBN,2880
PNG,LBR,1104
PNG,LBY,1104
PNG,LCA,960
PNG,LKA,3840
PNG,LTU,7680
PNG,LUX,4800
PNG,LVA,5760
PNG,MAC,960
PNG,MAR,18768
PNG,MDA,17280
PNG,MDG,1104
PNG,MEX,104640
PNG,MHL,8640
PNG,MKD,5760
PNG,MLI,11040
PNG,MLT,2880
PNG,MMR,960
PNG,MNP,7680
PNG,MOZ,5520
PNG,MRT,1104
PNG,MUS,1104
PNG,MWI,1104
PNG,MYS,3840
PNG,NCL,960
PNG,NER,3312
PNG,NGA,33374.03
PNG,NIC,8057.25
PNG,NIU,4800
PNG,NLD,342720
PNG,NOR,3840
PNG,NPL,3840
PNG,NRU,960
PNG,NZL,906240
PNG,PAK,16320
PNG,PAN,1920
PNG,PER,7680
PNG,PHL,16320
PNG,PLW,8640
PNG,POL,48960
PNG,PRI,16320
PNG,PRK,1920
PNG,PRT,46080
PNG,PRY,3840
PNG,PSE,4800
PNG,PYF,2880
PNG,ROM,124800
PNG,RUS,309120
PNG,RWA,2208
PNG,SAU,960
PNG,SCG,39360
PNG,SDN,4416
PNG,SEN,3312
PNG,SGP,960
PNG,SLB,2880
PNG,SLE,1104
PNG,SLV,12028.45
PNG,SOM,4416
PNG,SUR,1800
PNG,SVK,12480
PNG,SVN,2880
PNG,SWE,6720
PNG,SYR,1920
PNG,TCD,2208
PNG,TGO,1104
PNG,THA,3840
PNG,TJK,3840
PNG,TKL,1920
PNG,TKM,960
PNG,TON,39360
PNG,TTO,3840
PNG,TUN,3840
PNG,TUR,13440
PNG,TUV,960
PNG,TWN,2880
PNG,TZA,2208
PNG,UGA,1104
PNG,UKR,150720
PNG,URY,2880
PNG,USA,711360
PNG,UZB,12480
PNG,VCT,960
PNG,VEN,3840
PNG,VIR,960
PNG,VNM,9600
PNG,VUT,2880
PNG,WLF,4800
PNG,WSM,81600
PNG,YEM,2880
PNG,ZAF,5520
PNG,ZMB,2208
PNG,ZWE,2208
POL,AFG,158400
POL,AGO,32016
POL,ALB,61440
POL,ANT,896
POL,ARE,80640
POL,ARG,81984
POL,ARM,843840
POL,ATG,448
POL,AUS,3043200
POL,AUT,21153600
POL,AZE,300480
POL,BDI,4416
POL,BEL,13540800
POL,BEN,9936
POL,BFA,6624
POL,BGD,54720
POL,BGR,1755840
POL,BHR,960
POL,BHS,1344
POL,BIH,5535360
POL,BLR,101269440
POL,BLZ,448
POL,BOL,17878.58
POL,BRA,97216
POL,BRB,448
POL,BTN,960
POL,CAF,1104
POL,CAN,1517760
POL,CHE,2496000
POL,CHL,11648
POL,CHN,675840
POL,CIV,9936
POL,CMR,12144
POL,COD,39744
POL,COG,55200
POL,COL,28224
POL,COM,1104
POL,CRI,15514.14
POL,CUB,86016
POL,CYP,44160
POL,CZE,31852800
POL,DEU,98253120
POL,DJI,3312
POL,DNK,3441600
POL,DOM,3949.4
POL,DZA,512256
POL,ECU,20872.26
POL,EGY,241776
POL,ERI,3312
POL,ESP,5400000
POL,EST,312000
POL,ETH,55200
POL,FIN,203520
POL,FJI,1920
POL,FRA,167380800
POL,GAB,1104
POL,GBR,2649600
POL,GEO,378240
POL,GHA,54096
POL,GIN,15456
POL,GMB,3312
POL,GRC,2760960
POL,GRD,1344
POL,GTM,2825.58
POL,GUM,1920
POL,GUY,4704
POL,HKG,4800
POL,HND,4366.76
POL,HRV,855360
POL,HTI,1344
POL,HUN,1435200
POL,IDN,47040
POL,IND,324480
POL,IRL,74880
POL,IRN,140160
POL,IRQ,391680
POL,ISL,40320
POL,ISR,381120
POL,ITA,4179840
POL,JAM,2240
POL,JOR,154560
POL,JPN,226560
POL,KAZ,3401280
POL,KEN,60720
POL,KGZ,103680
POL,KHM,22080
POL,KOR,40320
POL,KWT,133440
POL,LAO,29760
POL,LBN,333120
POL,LBR,30912
POL,LBY,342240
POL,LIE,2880
POL,LKA,46080
POL,LSO,3312
POL,LTU,77082240
POL,LUX,604800
POL,LVA,2218560
POL,MAR,184368
POL,MCO,1920
POL,MDA,496320
POL,MDG,14352
POL,MEX,64064
POL,MKD,277440
POL,MLI,32016
POL,MLT,4800
POL,MMR,12480
POL,MNG,166080
POL,MNP,960
POL,MOZ,15456
POL,MRT,3312
POL,MUS,9936
POL,MWI,1104
POL,MYS,9600
POL,NAM,5520
POL,NER,2208
POL,NGA,967846.88
POL,NIC,10026.8
POL,NLD,939840
POL,NOR,307200
POL,NPL,10560
POL,NZL,49920
POL,OMN,3840
POL,PAK,71040
POL,PAN,11200
POL,PER,46592
POL,PHL,63360
POL,PNG,960
POL,PRI,2240
POL,PRK,14400
POL,PRT,67200
POL,PRY,4928
POL,PSE,2880
POL,QAT,5760
POL,ROM,20112000
POL,RUS,55755840
POL,RWA,8832
POL,SAU,24000
POL,SCG,4057920
POL,SDN,71760
POL,SEN,27600
POL,SGP,19200
POL,SHN,3840
POL,SLE,7728
POL,SLV,2551.49
POL,SMR,3840
POL,SOM,15456
POL,STP,4416
POL,SUR,14784
POL,SVK,3053760
POL,SVN,238080
POL,SWE,693120
POL,SWZ,1104
POL,SYC,2208
POL,SYR,570240
POL,TGO,5520
POL,THA,38400
POL,TJK,94080
POL,TKL,960
POL,TKM,67200
POL,TTO,1344
POL,TUN,129600
POL,TUR,912960
POL,TWN,15360
POL,TZA,56304
POL,UGA,48576
POL,UKR,299200320
POL,URY,4928
POL,USA,8764800
POL,UZB,560640
POL,VEN,21952
POL,VNM,1682880
POL,VUT,2880
POL,YEM,92160
POL,ZAF,305808
POL,ZMB,41952
POL,ZWE,28704
PRI,ABW,4032
PRI,AFG,1614720
PRI,AGO,575184
PRI,AIA,1344
PRI,ALB,525120
PRI,AND,4800
PRI,ANT,34496
PRI,ARE,72000
PRI,ARG,202048
PRI,ARM,565440
PRI,ASM,256320
PRI,ATG,20160
PRI,AUS,1468800
PRI,AUT,1560000
PRI,AZE,995520
PRI,BDI,295872
PRI,BEL,1531200
PRI,BEN,422832
PRI,BFA,984768
PRI,BGD,3683520
PRI,BGR,579840
PRI,BHR,72000
PRI,BHS,12992
PRI,BIH,866880
PRI,BLR,1297920
PRI,BLZ,17920
PRI,BMU,18240
PRI,BOL,193353.5
PRI,BRA,297024
PRI,BRB,35392
PRI,BRN,11520
PRI,BTN,6720
PRI,BWA,11040
PRI,CAF,77280
PRI,CAN,934080
PRI,CHE,1420800
PRI,CHL,179200
PRI,CHN,4058880
PRI,CIV,130272
PRI,CMR,124752
PRI,COD,558624
PRI,COG,384192
PRI,COK,16320
PRI,COL,547456
PRI,COM,35328
PRI,CPV,142416
PRI,CRI,62056.55
PRI,CUB,368704
PRI,CYM,1344
PRI,CYP,119040
PRI,CZE,1252800
PRI,DEU,2821440
PRI,DJI,12144
PRI,DMA,13888
PRI,DNK,801600
PRI,DOM,26880000
PRI,DZA,1500336
PRI,ECU,330042.61
PRI,EGY,1546704
PRI,ERI,425040
PRI,ESP,4574400
PRI,EST,120960
PRI,ETH,215280
PRI,FIN,238080
PRI,FJI,104640
PRI,FLK,960
PRI,FRA,5832000
PRI,FSM,148800
PRI,GAB,39744
PRI,GBR,2944320
PRI,GEO,744000
PRI,GHA,714288
PRI,GIB,11520
PRI,GIN,421728
PRI,GLP,896
PRI,GMB,36432
PRI,GNB,88320
PRI,GNQ,69552
PRI,GRC,630720
PRI,GRD,22848
PRI,GRL,2880
PRI,GTM,436080.59
PRI,GUF,448
PRI,GUM,556800
PRI,GUY,97104
PRI,HKG,509760
PRI,HND,302398.24
PRI,HRV,402240
PRI,HTI,254912
PRI,HUN,279360
PRI,IDN,1171200
PRI,IND,5642880
PRI,IRL,652800
PRI,IRN,618240
PRI,IRQ,700800
PRI,ISL,23040
PRI,ISR,608640
PRI,ITA,2235840
PRI,JAM,316736
PRI,JOR,439680
PRI,JPN,623040
PRI,KAZ,2620800
PRI,KEN,355488
PRI,KGZ,433920
PRI,KHM,216000
PRI,KIR,2880
PRI,KNA,11648
PRI,KOR,1010880
PRI,KWT,280320
PRI,LAO,245760
PRI,LBN,387840
PRI,LBR,64032
PRI,LBY,56304
PRI,LCA,16576
PRI,LIE,2880
PRI,LKA,571200
PRI,LSO,30912
PRI,LTU,218880
PRI,LUX,148800
PRI,LVA,153600
PRI,MAC,73920
PRI,MAR,1866864
PRI,MCO,13440
PRI,MDA,480000
PRI,MDG,107088
PRI,MDV,960
PRI,MEX,3474240
PRI,MHL,69120
PRI,MKD,172800
PRI,MLI,1166928
PRI,MLT,78720
PRI,MMR,186240
PRI,MNG,4800
PRI,MNP,63360
PRI,MOZ,567456
PRI,MRT,77280
PRI,MSR,5376
PRI,MTQ,1344
PRI,MUS,121440
PRI,MWI,100464
PRI,MYS,484800
PRI,NAM,15456
PRI,NCL,960
PRI,NER,364320
PRI,NGA,3304029
PRI,NIC,252549.99
PRI,NIU,4800
PRI,NLD,535680
PRI,NOR,121920
PRI,NPL,565440
PRI,NRU,960
PRI,NZL,376320
PRI,OMN,10560
PRI,PAK,2251200
PRI,PAN,63168
PRI,PER,242816
PRI,PHL,2335680
PRI,PLW,72000
PRI,PNG,36480
PRI,POL,1393920
PRI,PRK,321600
PRI,PRT,1314240
PRI,PRY,139776
PRI,PSE,642240
PRI,PYF,2880
PRI,QAT,9600
PRI,ROM,3537600
PRI,RUS,8738880
PRI,RWA,179952
PRI,SAU,142080
PRI,SCG,1115520
PRI,SDN,461472
PRI,SEN,342240
PRI,SGP,176640
PRI,SHN,2880
PRI,SLB,2880
PRI,SLE,68448
PRI,SLV,389357.15
PRI,SMR,3840
PRI,SOM,401856
PRI,STP,16560
PRI,SUR,51240
PRI,SVK,342720
PRI,SVN,73920
PRI,SWE,198720
PRI,SWZ,7728
PRI,SYC,12144
PRI,SYR,271680
PRI,TCA,896
PRI,TCD,210864
PRI,TGO,141312
PRI,THA,540480
PRI,TJK,592320
PRI,TKL,1920
PRI,TKM,186240
PRI,TLS,14400
PRI,TON,37440
PRI,TTO,112000
PRI,TUN,379200
PRI,TUR,1936320
PRI,TUV,960
PRI,TWN,380160
PRI,TZA,199824
PRI,UGA,128064
PRI,UKR,4259520
PRI,URY,83328
PRI,USA,224167680
PRI,UZB,1702080
PRI,VCT,18816
PRI,VEN,115136
PRI,VGB,2688
PRI,VIR,195328
PRI,VNM,1402560
PRI,VUT,2880
PRI,WLF,4800
PRI,WSM,76800
PRI,YEM,372480
PRI,ZAF,575184
PRI,ZMB,168912
PRI,ZWE,223008
PRK,AFG,130560
PRK,AGO,2208
PRK,ALB,5760
PRK,ANT,960
PRK,ARE,5760
PRK,ARG,25920
PRK,ARM,46080
PRK,ASM,2880
PRK,ATG,960
PRK,AUS,398400
PRK,AUT,28800
PRK,AZE,79680
PRK,BDI,1104
PRK,BEL,28800
PRK,BEN,1104
PRK,BFA,3312
PRK,BGD,382080
PRK,BGR,7680
PRK,BHR,5760
PRK,BHS,960
PRK,BIH,9600
PRK,BLR,14400
PRK,BLZ,960
PRK,BOL,38311.24
PRK,BRA,1537920
PRK,BRB,960
PRK,BRN,960
PRK,BTN,960
PRK,CAN,92160
PRK,CHE,43200
PRK,CHL,10560
PRK,CHN,20484480
PRK,CIV,1104
PRK,CMR,1104
PRK,COD,3312
PRK,COG,2208
PRK,COK,960
PRK,COL,30720
PRK,CRI,3166.15
PRK,CUB,13440
PRK,CYP,9600
PRK,CZE,19200
PRK,DEU,66240
PRK,DMA,960
PRK,DNK,19200
PRK,DOM,20311.2
PRK,DZA,5520
PRK,ECU,12579.26
